# id:13-13-13-1 
0.08,-0.94,1
0.21,0.42,1
0.77,-0.88,1
0.96,-0.41,-1
0.25,-0.24,1
0.34,0.73,1
-0.21,-0.7,1
-0.03,0.64,-1
-0.61,0.38,1
-0.52,0.06,1
0.1,0.72,-1
-0.22,0.73,1
-0.15,-0.51,-1
0.66,-0.77,1
-0.59,-0.82,1
-0.22,0.55,1
0.43,0.26,-1
0.05,-0.22,1
-0.38,-0.56,1
-0.32,0.34,-1
-0.52,0.24,-1
0.16,-0.65,1
0.47,-0.47,-1
-0.08,0.98,1
-0.63,-0.71,-1
-0.77,0.1,1
0.78,-0.95,-1
-0.01,0.47,1
-0.18,-0.54,1
0.74,-0.6,-1
-0.53,-0.13,-1
0.92,-0.3,-1
-0.87,0.16,-1
0.12,0.83,1
-0.93,0.58,1
0.7,0.23,1
0.6,-0.2,-1
0.32,0.04,1
-0.7,-0.57,1
0.12,0.01,-1
-0.56,-0.73,-1
0.98,0.67,-1
-0.24,-0.18,1
0.6,-0.25,1
-0.05,-0.61,-1
0.48,0.53,1
-0.88,0.1,1
0.32,-0.25,1
-0.78,-0.88,1
-0.26,0.48,1
0.84,-0.61,-1
-0.22,-0.75,1
-0.71,0.25,1
-0.65,-0.06,1
0.78,-0.16,-1
0.78,0.26,-1
-0.64,-0.79,1
0.25,-0.86,1
0.73,0.39,1
-0.77,0.89,-1
-0.92,0.36,-1
0.37,-0.03,-1
0.58,0.5,1
0.74,0.85,1
-0.93,-0.1,-1
-0.6,0.37,-1
-0.03,-0.23,-1
-0.24,-0.07,-1
0.77,-0.72,1
0.4,0.59,-1
-0.12,0.95,1
0.62,0.29,-1
0.87,0.7,-1
-0.09,0.11,1
-0.34,0.14,1
0.01,-0.75,1
-0.19,0.77,1
0.53,0.92,-1
0.08,-0.61,1
-0.2,0.47,-1
-0.67,1,-1
-0.6,-0.53,-1
0.6,-0.16,1
-0.68,-0.84,1
-0.68,-0.06,1
-0.18,0.3,-1
-0.86,0.34,-1
0.03,0.26,1
0.4,0.87,1
-0.25,-0.37,1
0.92,-0.29,-1
0.56,0.61,-1
0.77,0.52,-1
0.33,0.34,1
0.44,0.28,1
-0.93,-0.31,1
-0.36,-0.42,-1
0.4,0.86,1
0.65,-0.01,-1
0.89,-0.42,1
-0.8,-0.55,1
0.06,0.13,1
0.81,0.43,1
-0.56,0.09,1
-0.69,-0.38,1
-0.95,0.78,1
-0.39,-0.12,-1
0.47,-0.51,-1
-0.48,-0.17,1
0.25,0.27,1
0.45,0.35,-1
0.26,0.73,1
0.18,0.15,-1
-0.41,0.14,1
-0.58,-0.98,1
-0.06,0.25,1
-0.65,-0.55,-1
-0.04,-0.48,-1
0.29,0.18,1
-0.74,0.77,1
-0.41,0.47,1
-0.64,-0.32,1
0.1,-0.05,-1
0.27,-0.3,-1
-0.32,0.56,-1
-1,0.27,1
0.34,0.56,1
-0.87,0.88,1
-0.95,0.9,-1
0.06,0.66,-1
-0.64,-0.53,1
-0.38,0.61,1
-0.93,-0.61,1
-0.42,0.89,1
-0.33,0.13,1
-0.72,-0.42,1
-0.48,0.45,1
-0.37,0.26,1
-0.5,0.11,1
-0.86,0.93,1
-0.81,-0.47,1
0.91,-0.72,-1
0.07,0.26,1
0.8,-0.6,1
-0.51,0.95,-1
0.05,-0.11,-1
0.05,-0.61,1
0.38,0.23,1
-0.34,-1,1
0.31,0.94,1
0.62,-0.86,-1
-0.03,0.94,1
-0.89,-0.61,1
0.5,0.24,-1
0.94,-0.81,-1
-0.22,0.34,1
-0.84,-0.69,1
0.97,0.13,1
-0.46,-0.59,1
0.63,-0.98,-1
-0.37,0.16,1
-0.94,-0.41,-1
0.58,-0.23,1
0.74,0.86,-1
-0.92,0.67,1
-0.69,-0.38,1
-0.96,-0.42,1
-0.27,-0.18,1
0.23,-0.53,-1
0.41,-0.98,-1
-0.26,-0.95,1
-0.24,-0.8,-1
0.12,-0.8,1
-0.15,-0.48,-1
0.29,-0.61,1
-0.34,0.88,-1
-0.75,0.65,1
-0.67,-0.4,-1
-0.77,0.98,1
0.5,-0.16,1
0.86,0.16,1
0.29,0.7,1
-0.01,0.57,1
0.99,-0.62,-1
-0.47,0.34,1
-0.41,-0.68,1
0.89,0.29,-1
0.21,-0.38,1
-0.52,0.54,1
0.95,-0.11,1
-0.08,-0.65,1
0.61,0.76,1
-0.19,0.73,1
0.7,0.6,1
-0.98,-0.11,1
-0.66,-0.9,1
0.26,-0.29,-1
0.09,0.75,1
-1,1,1
0.72,0.07,-1
-0.07,-0.79,1
-0.34,0.07,-1
0.87,0.06,-1
-0.32,0.27,1
-0.1,0.78,-1
-0.86,-0.51,-1
-0.53,0.66,1
-0.69,-0.01,1
-0.25,0.62,1
-0.84,-0.08,-1
0.08,-0.8,1
-0.68,0.93,1
-0.1,0.59,-1
0.76,-0.28,-1
-0.32,-0.91,1
-0.34,-0.83,-1
0.19,0.89,1
-0.02,0.53,1
-0.56,0.52,1
-0.1,0.36,-1
-0.28,-0.51,-1
-0.42,-0.66,1
0.82,0.65,1
0.49,-0.22,-1
0.69,-0.85,1
0.27,-0.55,1
0.15,0.11,1
0.59,-0.86,1
0.84,-0.92,1
0.89,-0.86,1
-0.77,0.21,1
0.09,-0.99,1
-0.98,-0.86,1
0.54,0.38,-1
0.35,0.63,1
-0.19,0.17,1
0.95,-0.59,1
-0.26,-0.59,1
-0.63,-0.08,-1
-0.93,-0.02,1
0.21,-0.32,-1
-0.46,0.45,1
0.94,-0.33,1
0.27,0.93,1
0.62,-0.3,1
0.39,0.4,-1
0.83,-0.91,1
-0.76,-0.31,1
0.99,0.57,1
0.62,-0.43,-1
0.4,-0.72,-1
0.43,0.85,1
-0.73,-0.36,1
-0.75,-0.67,1
0.19,-0.02,1
-0.67,-0.7,1
-0.53,-0.11,1
0.46,-0.92,1
-0.94,-0.55,-1
0.86,0.3,1
0.56,0.31,1
-0.75,0.55,-1
0.57,0.7,-1
0.7,-0.86,1
0.61,0.02,-1
-0.61,-0.04,-1
-0.09,0.29,1
-0.87,0.03,-1
0.71,0.23,1
0.45,-0.79,1
0.94,0.04,1
-0.2,-0.94,1
0.57,0.81,-1
0.6,-0.94,1
0.99,0.43,1
0.32,-0.01,-1
-0.89,0.3,-1
0.47,-0.47,1
-0.76,0.55,1
0.63,-0.7,1
0.85,-0.68,-1
-0.2,0.59,-1
-0.13,0.09,-1
0.45,0.08,-1
-0.88,0.98,1
0.76,-0.06,1
-0.77,-0.44,1
-0.57,-0.6,1
-0.28,0.97,-1
-0.1,0.14,1
-0.27,-0.29,1
-0.97,-0.73,-1
-0.49,0.64,1
-0.26,0.49,-1
0.8,0.96,1
-0.36,-0.31,1
-0.34,0.47,1
0.57,-0.59,-1
-0.21,0.95,-1
-0.93,-1,1
0.1,-0.11,-1
0.27,0.77,-1
0.83,-0.68,1
-0.47,-0.47,-1
-0.4,-0.89,-1
-0.85,0.27,1
0.89,-0.43,1
-0.64,-0.44,1
-0.33,0.61,1
-0.51,0.87,-1
-0.58,0.71,-1
-0.4,-0.13,-1
0.39,0.63,-1
-1,0.39,-1
0.74,0.17,-1
0.58,-0.69,1
0.8,0.75,-1
-0.18,-0.42,1
0.85,-0.22,-1
-0.54,0.59,1
-0.53,-0.1,1
0.37,-0.08,1
-0.88,0.36,1
-0.29,-0.25,-1
0.51,0.06,1
-0.03,-1,1
0.82,0.19,-1
-0.27,-0.85,1
-0.08,-0.52,1
1,0.69,1
0.26,0.54,-1
-0.15,0.18,-1
0.73,0.74,-1
0.08,-0.89,-1
-0.98,-0.23,-1
-0.28,0.62,1
-0.01,0.22,1
-0.53,0.78,1
0.8,0.43,1
-0.32,-0.59,1
-0.26,-0.95,1
0.77,-0.31,1
0.39,0.59,1
0.7,0.98,1
0.73,-0.47,1
0.94,-0.24,1
0.63,0.37,1
0.69,-0.43,1
0.26,0.07,1
0.13,0.39,1
-0.7,0.46,-1
-0.34,-0.51,1
-0.31,-0.51,1
0.17,0.23,1
0.84,0.31,-1
-0.17,0.72,-1
-0.17,0.46,-1
0.22,0.59,1
0.55,0.82,1
-0.04,-0.13,1
-0.18,-0.34,-1
-0.38,0.49,-1
-0.06,0.85,1
-0.84,-0.28,1
0.14,0.65,1
0.7,0.43,1
-0.85,0.1,-1
-0.77,0.46,1
0.26,-0.92,1
0.02,0.59,-1
-0.81,0.17,1
-0.87,0.82,1
-1,0.97,-1
-0.39,0.66,-1
-0.78,-0.91,1
-0.37,-0.85,-1
-0.91,0.78,1
0.99,0.48,1
-0.02,-0.58,-1
0.22,0.99,-1
0.93,-0.14,-1
0.81,-0.87,1
0.55,-0.7,1
0.87,0.68,-1
-0.24,-0.81,-1
0.69,-0.27,1
-0.1,-0.4,1
0.96,-0.11,1
-0.18,-0.91,1
0.43,-0.33,1
-0.64,0.96,1
-0.43,0.43,1
-0.97,-0.46,-1
-0.39,-0.69,1
0.39,0.42,1
0.41,-0.13,-1
0.12,0.68,1
0.82,0.4,-1
-0.79,-0.73,-1
0.62,0.47,1
0.15,-0.6,1
-0.01,0.13,1
-0.73,-0.28,-1
0.1,-0.18,1
0.83,0.31,1
-0.87,-0.84,1
-0.04,-0.75,1
0.27,-0.37,1
0.4,-0.76,1
-0.8,-0.75,1
-0.65,0.78,1
-0.98,-0.79,-1
-0.36,0.71,1
0.18,0.83,1
-0.27,0.32,1
-0.66,0.63,1
-0.39,0.2,1
0.57,0.8,1
-0.12,0.15,1
0.11,-0.55,1
-0.9,-0.57,1
0.27,-0.91,1
0.61,0.48,1
0.14,-0.63,1
-0.43,0.88,1
0.72,0.65,1
-0.47,-0.19,1
-0.78,0.54,1
0.17,-0.3,1
0.35,0.46,-1
-0.72,-0.82,1
0.87,0.84,-1
-0.09,0.94,-1
-0.25,-0.82,1
0.22,0.93,1
0.75,-0.57,-1
0.16,0.04,-1
0.12,0.38,1
0.5,-0.96,1
0.48,-0.77,1
0.6,0.06,1
0.28,0.54,-1
0.99,-0.28,1
0.47,0.77,-1
-0.59,0.66,-1
-0.67,-0.85,1
-0.39,0.19,1
-0.3,0.3,-1
-0.56,-0.97,1
0.2,-0.78,-1
0.37,0.76,1
-0.44,-0.58,1
0.95,-0.23,1
-0.6,-0.07,1
0.58,-0.82,1
0.09,0.12,1
-0.52,-0.78,1
0.1,-0.36,1
0.64,0.42,1
0.94,-0.9,1
0.66,-0.14,1
0.79,-0.71,-1
-0.73,0.48,1
-0.49,-0.73,1
0.79,-0.74,1
0.09,0.13,1
-0.19,-0.5,1
0.94,-0.62,1
0.68,-0.44,1
-0.71,0.57,1
-0.82,0.96,1
-0.11,-0.98,1
0.6,0.71,1
0.55,-0.46,-1
0.62,-0.9,-1
-0.39,-0.35,-1
-0.59,-0.19,1
0.2,-0.72,-1
0.26,-0.93,1
-0.07,-0.12,1
-0.73,0.26,-1
-0.61,-0.47,1
-0.86,-0.01,1
0.94,-0.65,1
0.97,-0.61,-1
0.6,0.18,-1
-0.64,-0.84,1
0.87,-0.85,-1
0.5,-0.62,1
0.69,-0.94,1
-0.88,-0.44,1
-0.71,-0.73,-1
-0.42,-0.59,1
0.07,-0.78,-1
-0.38,-0.99,-1
-0.88,-0.95,-1
0.04,0.55,1
0.77,-0.03,1
0.83,0.12,1
0.91,0.51,-1
0.64,0.05,1
-0.06,-0.88,-1
-0.79,0.32,-1
0.88,0.94,-1
0.71,-0.89,-1
-0.56,0.26,1
-0.87,-0.11,1
0.3,-0.06,1
0.67,0.55,1
0.92,0.4,-1
0.74,0.22,-1
0.94,0.42,1
-0.81,-0.13,-1
-0.49,-0.01,1
0.72,-0.42,1
-0.91,-0.99,-1
-0.55,-0.32,1
-0.72,-0.02,1
0.18,-0.82,1
-0.04,-0.92,1
0.45,0.67,1
-0.19,0.6,1
0.69,0.24,-1
0.08,-0.42,1
0.66,0.19,1
0.59,-0.34,1
0.53,-0.02,1
0.97,-0.31,1
0.93,0.34,1
1,0.11,1
-0.85,-0.8,1
-0.37,0.38,1
-0.8,-0.47,1
0.1,0.17,1
-0.81,0.74,1
0.12,0.11,1
-0.25,-0.07,1
-0.64,-0.32,1
0.24,0.06,1
0.37,-0.68,1
0.51,0.17,1
0.36,0.67,1
0.55,0.8,1
0.96,-0.46,-1
0.62,0,-1
-0.82,0.91,1
-0.57,-0.69,-1
-0.59,0.41,1
0.22,0.71,-1
-0.58,0.52,1
-0.52,-0.66,-1
-0.88,-0.22,-1
-0.66,-0.59,1
-0.53,0.4,-1
0.4,-0.09,-1
-0.03,-0.52,1
-0.08,-0.25,-1
0.95,0.9,1
-0.8,-0.99,-1
0.97,0.84,1
-0.74,-0.88,1
0.71,-0.22,1
-0.74,0.41,-1
0.34,-0.12,1
0.77,0.72,1
0.72,0.36,1
0.46,0.39,-1
0.12,-0.49,-1
-0.83,-0.66,-1
0.39,-0.1,-1
-0.64,-0.06,-1
0.84,-0.76,1
0.89,-0.43,1
-0.33,-0.87,1
0.42,-0.62,1
0.12,-0.63,1
-0.06,0.13,1
-0.99,-1,1
-0.89,-0.46,1
0.67,0.79,1
-0.92,0.54,-1
0.78,0.25,1
-0.3,-0.83,1
0.84,0.67,1
0.19,-0.99,1
0.21,0.89,-1
0.43,0.28,1
-0.04,-0.13,1
0.24,0.06,1
0.81,0.42,1
-0.03,-0.86,-1
0.58,0.71,-1
-0.98,0.37,1
0.84,0.79,1
0.28,0.85,1
0.44,-0.94,1
0.19,-0.7,-1
0.56,-0.3,1
-0.45,-0.27,1
-0.04,0.49,-1
0.29,-0.2,-1
0.74,-0.65,1
-0.27,0.29,1
0.32,-0.32,1
-0.3,-0.25,1
0.58,-0.62,-1
0.93,0.04,1
0.58,-0.94,1
0.87,-0.55,1
-0.31,-0.54,-1
0.11,0.77,-1
-0.39,-0.7,1
0.08,0.14,-1
0.68,0.58,-1
-0.25,-0.3,1
-0.02,0.14,-1
0.03,0.22,-1
0.44,0.46,-1
0.85,0.29,1
-0.46,0.46,-1
0.39,-0.08,1
0.9,0,1
0.26,0.97,-1
-0.53,0.03,-1
-0.63,-0.34,1
0.53,0.09,-1
0.81,0.46,1
-0.28,0.86,1
-0.6,0.81,1
-0.93,-0.73,1
-0.55,-0.11,1
-0.73,-0.76,1
0.25,0.51,1
-0.52,-0.36,1
-0.04,-0.14,1
0.83,0.13,-1
-0.81,-0.54,-1
0.65,0.42,1
0.91,-0.89,1
-0.28,0.13,-1
-0.63,-0.02,1
-0.83,-0.61,-1
0.41,0.84,1
-0.93,0.44,1
-0.74,-0.18,1
0.95,0.29,1
-0.28,0.08,-1
-0.19,0.04,1
0.61,0.43,-1
0.84,-0.27,-1
-0.07,-0.29,-1
0.27,0.85,1
-0.85,-0.32,1
0.9,0.87,-1
-0.22,0.89,1
0.92,-0.54,1
0.49,0.3,-1
-0.95,-0.84,1
0.45,-0.94,1
-0.26,0.27,1
-0.06,-0.69,-1
-0.74,-0.32,1
-0.27,0.27,1
-0.86,0.31,1
-0.58,-0.63,1
0.58,0.79,1
-0.95,-0.13,1
-0.3,0.37,1
0.29,0.29,-1
-0.4,-0.53,-1
0.02,0.48,1
1,0.79,-1
-0.61,0.72,1
0.44,-0.69,1
-0.84,0.82,1
0.58,0.51,1
0.66,-0.66,1
0.81,0.73,1
-0.73,0.34,-1
0.91,-0.74,1
-0.76,0.76,1
0.16,-0.53,1
-0.29,-0.55,1
-0.06,0.5,1
0.8,-0.11,-1
-0.85,-0.85,1
0.26,0.75,1
-0.93,-0.64,-1
-0.86,-0.06,-1
0.95,-0.68,1
0.94,0.71,1
0.1,-0.18,-1
-0.99,-0.25,-1
0.26,0.12,-1
-0.61,-0.81,-1
-0.89,-0.84,-1
-0.11,0.68,1
0.52,-0.83,1
0.18,-0.29,1
-0.02,0.73,1
-0.91,0.65,-1
0.28,-0.83,1
0.54,-0.18,1
-0.83,-0.95,1
-0.84,0.45,1
-0.48,0.71,-1
0.96,-0.13,-1
-0.46,-0.02,1
0.61,-0.37,-1
0.76,0.09,1
0.25,-0.72,-1
0.55,0.45,1
-0.77,-0.07,1
-0.59,0.02,1
0.58,-0.67,1
-0.47,0.68,1
0.49,0,1
0.51,-1,1
0.83,1,-1
-0.34,-0.63,1
-0.75,0.09,-1
-0.09,-0.31,1
-0.96,-0.46,1
-0.11,-0.92,-1
0.54,0.25,1
0.17,-0.2,1
0.29,-0.91,1
0.53,0.59,1
-0.41,0.75,1
0.05,0.7,1
-0.43,0.53,1
0.42,0.8,1
-0.43,-0.31,1
0.8,0.28,1
0.69,-0.65,1
0.56,-0.84,1
-0.53,0.98,1
0.77,-0.94,1
0.34,-0.31,1
0.45,0.75,-1
-0.45,-0.59,-1
0.67,-0.94,1
0.29,-0.35,1
-0.08,-0.36,1
-0.74,-0.91,-1
-0.28,-0.9,-1
-0.7,0.34,1
-0.95,0.56,-1
0.44,-0.67,1
-0.68,0.75,1
0.42,0.37,-1
-0.56,-0.53,1
-0.08,-0.92,1
0.09,-0.13,-1
-0.12,-0.15,1
-0.51,0.54,1
-0.53,-0.47,-1
0.4,0.23,1
-0.65,-1,1
-0.83,-0.1,-1
0.35,-0.23,1
0.22,-0.14,1
0.25,1,1
0.64,0.95,1
0.32,-0.37,1
-0.2,0.7,1
0.96,-0.3,-1
0.1,-0.92,1
-0.97,-0.37,1
0.08,0.23,1
0.05,0.18,-1
-0.63,-0.4,1
0.87,-0.12,-1
0.01,0.6,1
0.07,0.78,1
-0.78,-0.78,-1
-0.17,0.3,1
-0.19,0.6,-1
-0.33,-0.08,1
-1,0.24,1
0.83,0.72,-1
0.36,0.84,1
0.83,-0.94,1
0.56,-0.2,-1
-0.59,-0.04,-1
-0.11,-0.52,1
-0.4,-0.61,1
0.48,-0.3,1
-0.91,-0.29,-1
-0.35,0.7,1
-0.76,-0.6,-1
0.01,0.37,-1
0.64,-0.63,1
-0.6,0.91,1
-0.31,-0.1,1
-0.92,0.83,-1
0.27,0.44,1
-0.05,-0.63,1
-0.84,0.55,1
-0.62,0.03,1
-0.09,0.92,1
-0.87,0.9,1
0.49,-0.46,1
-1,-0.01,-1
-0.83,-0.63,1
0.14,-0.9,1
0.5,-0.97,1
0.83,-0.55,-1
-0.73,-0.04,1
0.89,0.1,-1
0.01,-0.83,-1
-0.07,-0.79,-1
-0.08,0.45,1
0.75,-0.2,1
0.34,0.9,-1
0.7,-0.81,1
0.65,0.18,1
-0.71,0.4,-1
0.79,-0.08,1
-0.79,0.68,-1
-0.4,0.38,1
-0.02,0.22,-1
-0.79,0.01,1
0.44,0.26,-1
0.88,0.12,1
0.3,-0.68,1
0.01,0.46,-1
-0.68,1,1
0.98,0.07,1
-0.72,0.79,1
-0.52,0.72,1
0.27,-1,1
0.83,-0.68,1
0.42,0.66,1
-0.13,-0.92,1
0.43,0.32,1
0.51,-0.72,1
0.05,-0.64,1
-0.99,-0.89,1
-0.07,-0.91,-1
0.8,0.22,1
-0.27,0.8,-1
0.35,0.35,1
-0.77,-0.29,-1
-0.91,-0.89,-1
0.57,-0.08,1
-0.59,0.91,1
-0.17,-0.52,1
-0.87,0.53,-1
-0.27,0.67,1
-0.94,-0.52,-1
0.31,-0.15,1
0.36,-0.51,1
0.91,-0.58,-1
-0.59,-0.62,1
-0.54,0.51,-1
-0.11,0.44,-1
0.33,0.45,1
-0.95,-0.91,-1
0.1,0.64,1
0.35,-0.3,1
-0.3,-0.5,-1
-0.52,0.02,1
0.86,0.84,-1
0.08,0.02,-1
-0.17,-0.65,1
0.52,-0.71,1
-0.02,-0.15,1
0.86,-0.24,1
-0.66,0.33,-1
-0.37,0.28,1
0.4,-0.16,-1
-0.9,-0.42,-1
-0.33,0.52,1
-0.07,0.39,-1
-0.42,0.88,-1
0.2,0.41,1
-0.23,-0.14,1
-0.6,0.77,1
0.84,0.34,1
-0.15,0.8,1
-0.12,-0.68,-1
0.71,-0.25,1
0.71,0.24,-1
0.16,0.35,1
-0.28,0.3,1
0.52,0.46,1
-0.91,-0.15,-1
0.16,-0.67,-1
-0.14,0.94,1
0.88,-0.97,1
-0.32,-0.32,1
-0.32,-0.77,-1
0.62,-0.81,1
0,0.67,1
0.82,0.94,1
0.95,-0.41,1
-0.56,-0.74,1
-0.31,-0.16,-1
0.82,0.54,1
-0.84,-0.37,-1
-0.17,0.37,1
0.52,0.3,1
-0.39,-0.65,-1
0.48,0.88,1
-0.18,-0.02,1
-0.74,-0.75,1
0.77,-0.76,1
-0.55,0.67,1
0.98,0.26,-1
0.94,-0.95,1
0.92,0.31,1
-0.23,-0.79,-1
0.11,-0.97,1
0.12,-0.17,1
0.65,-0.22,-1
-0.91,0.84,1
-0.66,0.89,1
0.72,0.44,-1
0.31,-0.41,-1
0.62,0.73,1
-0.59,0.88,1
-0.75,0.74,-1
0.61,-0.74,-1
0.14,0.54,1
-0.23,0.33,1
0.33,0.72,-1
-0.55,-0.1,1
-0.12,-0.88,1
-0.73,-0.91,-1
-0.99,-0.12,-1
-0.24,0.46,1
-0.48,-0.87,1
0.21,0.7,1
-0.09,-0.48,1
-0.52,-0.44,1
-0.98,0.99,1
0.7,-0.64,1
0.83,-0.95,1
-0.37,0.87,1
-0.36,0.32,1
0.08,-0.66,1
0.54,0.12,1
0.91,-0.21,1
-0.15,0.16,-1
-0.47,0.61,-1
0.35,0.74,1
-0.87,0.8,1
-0.53,-0.16,-1
0.58,-0.37,1
-0.93,-0.27,1
0.5,0.99,1
-0.9,-0.86,1
0.64,0.16,1
-0.68,0.43,-1
0.96,-0.75,1
-0.74,0.11,1
0.25,-0.42,1
0.26,0.75,1
-0.7,-0.07,1
-0.66,0.5,1
0.09,0.22,1
0.56,-0.02,1
0,0.35,-1
0.32,0.31,-1
-0.44,-0.49,1
0.49,0.3,-1
-0.75,0.21,1
0.81,-0.44,1
0.7,-0.06,1
-0.09,-0.62,-1
0.03,0.48,-1
-0.35,-0.36,-1
-0.85,-0.28,1
-0.52,-0.66,-1
-0.98,-0.92,1
-0.46,-0.25,1
0.1,0.96,-1
-0.2,0.15,1
-0.95,0.79,1
0.18,0.29,1
-0.36,0.48,-1
0.62,0.55,-1
-0.1,0.19,1
0.91,-0.05,1
-0.15,0.24,1
0.56,-0.25,-1
-0.37,-0.45,1
-0.08,0.03,1
-0.4,-0.45,1
0.66,0.45,-1
0.19,0.99,1
-0.22,0.57,1
0.68,-0.68,1
-0.16,0.4,-1
0.59,0.27,1
0.9,-0.95,1
0.04,0.08,-1
-0.39,0.3,-1
-0.04,-0.89,-1
0.07,-0.05,1
-0.24,0.97,-1
-0.97,-0.25,1
-0.76,0.65,-1
-0.15,-0.46,1
-0.95,-0.12,1
0.79,0.95,1
-0.1,-0.51,-1
-0.31,0.24,1
-0.21,-0.64,1
-0.35,-0.22,1
0.76,-0.34,1
-0.61,0.11,-1
-0.52,-0.15,1
-0.05,-0.59,-1
-0.21,0.13,1
0.45,-0.96,1
-0.62,-0.47,1
-0.27,0.16,-1
-0.22,-0.41,1
0.67,-0.37,1
-0.05,-0.12,1
-0.6,0.81,1
0.33,0.86,1
-0.82,0.02,-1
-0.37,0.79,-1
-0.01,0.12,1
-0.18,0.08,1
-0.36,0.73,-1
0.44,-0.97,-1
-0.55,0.72,-1
-0.89,-0.96,-1
0.18,0.94,-1
-0.48,0.71,1
-0.7,-0.86,-1
0.28,0.3,1
-0.69,0.91,1
0.47,0.2,1
0.28,-0.71,1
-0.13,-0.34,-1
0.31,-0.62,1
-0.8,-0.61,1
-0.56,-0.13,1
0.48,-0.43,1
-0.5,0.2,1
0.67,0.37,-1
0.21,-1,-1
-0.42,-0.39,1
-0.51,-0.01,-1
0.69,0.64,1
-0.04,-0.56,-1
0.17,-0.2,1
0.83,0.77,1
-0.03,0.56,1
0.91,-0.16,-1
-0.22,-0.67,1
-0.32,-0.08,1
-0.49,-0.61,1
0.98,0.46,1
-0.75,-0.5,1
-0.45,-0.21,1
0.37,0.87,1
-0.8,-0.46,-1
0.46,-0.86,-1
-0.66,-0.72,1
-0.51,-0.69,1
0.84,0.74,1
0.03,0.09,1
0.64,-0.64,1
-0.64,-0.48,1
-0.39,-0.08,1
0.01,0.65,1
0.38,0.38,1
0.15,0.84,1
-0.55,0.74,-1
